"레이트/NNG","2"
"쓰레기/NNG","26"
"서/JKM","138"
"차라리/MAG","18"
"불법/NNG","1"
"선명/NNG","3"
"다/EFN","137"
"우측/NNG","6"
"볼륨/NNG","13"
"민감/XR","2"
"여/ECS","22"
"갑자기/MAG","162"
"커지/VV","7"
"깜짝/MAG","2"
"놀/VV","3"
"ㄹ라/ECD","26"
"길/NNG","4"
"여러번/NNG","1"
"출시/NNG","4"
"말하/VV","11"
"분/NNG","39"
"그리하/VV","40"
"여도/ECD","15"
"의지/NNG","9"
"드러나/VV","1"
"답변/NNG","64"
"싫/VA","27"
"콘텐츠/NNG","165"
"랍시/UN","1"
"꼴/NNG","7"
"동성애/NNG","6"
"영화/NNG","278"
"대문짝/NNG","2"
"만하/XSA","2"
"띄우/VV","22"
"띄/VV","12"
"개/VV","2"
"적/NNB","11"
"별/NNG","56"
"반쪽/NNG","1"
"아깝/VA","52"
"와/VV","4"
"죠/VA","7"
"구림/NNG","3"
"고사/NNG","1"
"양/NNG","2"
"셀/NNG","1"
"룰/NNG","1"
"런/NNG","5"
"데/NNG","15"
"튕기/VV","21"
"경운/NNG","1"
"첨/NNG","7"
"황/NNG","4"
"당/XSN","1"
"어도/ECD","191"
"점/NNG","47"
"보유/NNG","6"
"없다/VA","49"
"뜨/VV","298"
"분/NR","6"
"명/NNM","13"
"스/VV","73"
"나가/VV","30"
"이력/NNG","1"
"지우/VV","48"
"아도/ECD","61"
"현재/NNG","16"
"니/NP","26"
"지금/NNG","66"
"베이직/NNG","18"
"이용/NNG","286"
"ㄴ다/ECS","37"
"고/NNG","28"
"이거/NP","85"
"다/ECS","175"
"찾/VV","108"
"힘들/VA","26"
"놓/VXV","52"
"추석/NNG","2"
"연휴/NNG","3"
"동안/NNG","29"
"오늘/NNG","56"
"유도/NNG","15"
"그런데/MAC","5"
"일은/NNG","1"
"제가/NNG","47"
"산/NNG","2"
"걸/VV","21"
"ㄹ까요/EFQ","48"
"아/ECD","181"
"센터/NNG","43"
"공휴일/NNG","2"
"불가/NNG","29"
"상태/NNG","30"
"못하/VX","103"
"날리/VV","7"
"셈/NNB","3"
"ㄴ데요/ECE","12"
"적어도/MAG","7"
"대책/NNG","2"
"준비/NNG","1"
"맞이하/VV","1"
"실행/NNG","51"
"시/VV","8"
"행이/NNG","1"
"라이브/NNG","102"
"목록/NNG","40"
"프로필/NNG","19"
"잠금/NNG","32"
"꼭/MAG","32"
"요즘/NNG","67"
"유행/NNG","1"
"듣보/UN","1"
"정기/NNG","42"
"구독/NNG","108"
"개별/NNG","78"
"하라/NNP","78"
"누/NNG","21"
"엄청/MAG","44"
"소리/NNG","54"
"였/EPT","31"
"여요/ECD","9"
"지금/MAG","17"
"으니까/ECD","8"
"꺼/NNG","30"
"시키/XSV","29"
"이나/JX","47"
"버퍼링/NNG","58"
"걸리/VV","36"
"모드/NNG","111"
"이대로/MAG","2"
"작/VA","51"
"실/NNG","9"
"ㄴ가요/ECS","4"
"PIP/NNG","85"
"그만/MAG","11"
"니까/ECD","54"
"고정도/NNG","1"
"맘/NNG","14"
"대로/JX","23"
"이리저리/MAG","1"
"던데/ECD","42"
"좋아지/VV","18"
"크기/NNG","40"
"넣/VV","46"
"자꾸/MAG","87"
"나요/ECE","22"
"어찌/MAG","6"
"인앱/NNG","5"
"프로/NNG","84"
"모션/NNG","11"
"플레이/NNG","65"
"제대로/MAG","17"
"알려주/VV","5"
"어야지요/EFN","2"
"내/NP","35"
"먹/VV","24"
"연동/NNP","21"
"중인/NNG","25"
"주/VV","51"
"이전/NNG","35"
"최신/NNG","43"
"확대/NNG","17"
"는데요/ECD","52"
"받/VV","101"
"을까요/EFQ","21"
"곰/NNG","2"
"빠지/VV","16"
"스텐다드/UN","3"
"오/VV","76"
"릴려/UN","1"
"어떻게/MAG","19"
"하나/NNG","32"
"요/EFN","69"
"저/NP","149"
"포켓몬스터/NNP","6"
"W/OL","4"
"화/NNG","11"
"오르/VV","111"
"목요일/NNG","1"
"엠/NNG","4"
"스틱/NNG","3"
"한번/NNG","39"
"계속/NNG","125"
"매번/MAG","30"
"유독/MAG","11"
"먹통/NNG","16"
"국어/NNG","1"
"지원/NNG","47"
"X/OL","7"
"어리/VA","1"
"해/NNG","82"
"링/NNG","55"
"턱없이/MAG","2"
"부족/NNG","17"
"컨텐츠/NNG","256"
"라고/ECD","45"
"이사/NNG","1"
"럼/NNM","2"
"그리/VV","34"
"시즌/NNG","40"
"맨날/MAG","13"
"8/NR","13"
"제/XPN","11"
"발/NNG","13"
"장르/NNG","16"
"국가별/NNG","1"
"나누/VV","9"
"렴/EFO","2"
"짱드/UN","1"
"대/NNB","3"
"드/XPN","14"
"거/NNG","1"
"다그/VV","7"
"손목/NNG","1"
"어/EFN","7"
"자회사/NNG","1"
"핑핑/MAG","1"
"야/EFN","8"
"대체/NNG","16"
"도스/NNG","1"
"냐/EFQ","75"
"고/JKQ","14"
"도착/NNG","2"
"0/NR","16"
"지연/NNG","72"
"어제/NNG","27"
"까지/JX","188"
"메세지/NNG","9"
"라는/ETD","78"
"10.1/NR","2"
"기/VV","3"
"기에/ECD","16"
"서도/NNG","1"
"열받/VV","10"
"리뷰/NNG","51"
"들어오/VV","22"
"뭔/MDT","48"
"이래/MAG","3"
"ㅂ니까/EFQ","90"
"을/JX","3"
"만원/NNG","5"
"넘/VV","93"
"짜증/NNG","37"
"담/NNG","5"
"든지/ECE","9"
"온에어/NNG","4"
"타임머신/NNG","4"
"TV/OL","172"
"채널/NNG","112"
"광고즁/UN","1"
"하단/NNG","15"
"검/VA","14"
"네모/NNG","2"
"구멍/NNG","1"
"쓰이/VV","1"
"손보/VV","1"
"기본/NNG","23"
"캐스트/NNG","83"
"리모컨/NNG","1"
"넘/NNB","22"
"재/XPN","46"
"부팅/NNG","13"
"앙/UN","4"
"기모/NNG","1"
"띠/NNG","3"
"4.4/NR","1"
"종료/NNG","35"
"황당/XR","7"
"안녕/NNG","17"
"호환/NNG","13"
"알림/NNG","4"
"개발자/NNG","15"
"님/XSN","16"
"해결/NNG","64"
"푹/MAG","11"
"으/UN","6"
"나오/VV","356"
"다르/VA","50"
"리/NNB","7"
"뷰/NNG","18"
"생기/VV","49"
"갱신/NNG","2"
"4/NR","50"
"오랜만/NNG","10"
"와/JKM","47"
"변경/NNG","43"
"모든/NNP","16"
"기종/NNG","3"
"도록/ECD","20"
"수정/NNG","63"
"드리/VV","75"
"볼만/NNG","19"
"다음/NNG","86"
"사라지/VV","93"
"다르/VV","36"
"작업/NNG","12"
"줄이/VV","4"
"놓도/UN","1"
"멀티/NNG","11"
"알리/VV","7"
"편리/NNG","53"
"어야지/EFN","15"
"어쩌/VV","31"
"어이/NNG","22"
"위/NNG","15"
"신청/NNG","11"
"해외/NNG","39"
"구/ECE","35"
"보디/NNG","1"
"못하/VV","2"
"ㄴ다구/EFQ","1"
"죽/VV","10"
"은/JKS","62"
