"보유한","2"
"컨텐츠","187"
"관리라도","1"
"해주셨음","6"
"좋겠네요","105"
"넷플릭스에","147"
"분명있었던","1"
"컨텐츠들도","5"
"다시볼려고","2"
"없어요","163"
"소리소문없이","2"
"사라지고","35"
"무슨","225"
"듣보잡","2"
"것들만","6"
"늘어나고","5"
"부분도","14"
"19세성인인증한","1"
"컨텐츠는","42"
"모자이크나","5"
"가림.","1"
"내용잘림","1"
"없이","101"
"무삭제로","1"
"봤으면","3"
"싶네요","23"
"상식적으로","3"
"볼따구","1"
"까져서","1"
"피","4"
"흐르는거","1"
"까지","47"
"모자이크로","4"
"가려버리면","1"
"집중은","1"
"스트리밍","33"
"자체를","16"
"해지하고","31"
"싶어집니다","1"
"뭐","226"
"성인들도","1"
"검열합니까?","1"
"좋은","152"
"서비스","103"
"덕분에","32"
"감상굳","1"
"45회","1"
"지금","314"
"5박6일","1"
"비추","4"
"볼만한건","7"
"몇개","10"
"제외하고는","4"
"없음","121"
"LG","44"
"V50S","6"
"4K","13"
"화질","265"
"볼수있게","34"
"업데이트좀","18"
"해주세요","510"
"SD화질?","1"
"장난합니까?","7"
"검은배경도","2"
"없애주세요","17"
"컴퓨터나","7"
"티비에서","21"
"볼때는","14"
"끝내주고","1"
"없습니다","59"
"요금제도","4"
"제일","67"
"UHD","11"
"요금제","31"
"입니다","83"
"검은배경","23"
"누구","9"
"아이디어인가요?","1"
"구립니다","1"
"원상복구","3"
"시켜주세요","9"
"그래도","124"
"타플랫폼","1"
"어플보단","1"
"빠르고","10"
"간편함","1"
"시작할","6"
"때마다","53"
"한국어","110"
"나오지","38"
"않게","15"
"해주시고","12"
"꺼짐","19"
"상태에서","23"
"언어로","4"
"얘기","5"
"나올","13"
"때","160"
"완전히","14"
"없애게","1"
"빼주지","1"
"마시고","8"
"뮤로로","1"
"바꿔주세요","17"
"이후","109"
"검은배경때문에","1"
"집중이","21"
"안되고","376"
"오히려","17"
"방해가","8"
"되네요.자막","1"
"죠죠","4"
"보려고","185"
"가입했습니다.","4"
"볼게","134"
"무료영화","2"
"무한","77"
"즐김","2"
"굿입니다","4"
"모스트","1"
"데인저러스","1"
"게임","19"
"2020도","1"
"추가해주시면","31"
"좋을것","37"
"같아요","147"
"인기영화","1"
"드라마도","50"
"애니가","65"
"별로","104"
"아쉽네요","70"
"하잔건지","1"
"진격의거인","6"
"자막의","13"
"가립니다","2"
"짜증나요","44"
"뭐하잔거요?","1"
"지워주세요.","1"
"I","45"
"DON","4"
"T","10"
"KNOW","4"
"WHAT","3"
"TO","25"
"DO.","1"
"PLEASE","22"
"GIVE","1"
"ME","8"
"THE","45"
"SUBTITLES","4"
"BACKGROUND.","1"
"YOU","12"
"MAY","1"
"NOT","4"
"KOREAN","1"
"SO","9"
"LL","2"
"LEAVE","1"
"IT","24"
"IN","7"
"ENGLISH.","2"
"3개월","7"
"지났는데요.","1"
"누군가가","1"
"제","202"
"이메일과","6"
"핸드폰","138"
"번호를","5"
"변경했다고","1"
"하네요.","42"
"9","26"
"500원이","2"
"결제","284"
"되었습니다.","11"
"해외에","3"
"거주하고","1"
"상황이라","3"
"고객센터","103"
"연락하기도","1"
"쉽지","2"
"카드정보가","1"
"남아있었다는게","1"
"당황스럽네요.","8"
"정보를","14"
"전부","68"
"삭제","117"
"요청하고","2"
"싶습니다.","20"
"재생하다가","6"
"끄고","28"
"나중에","73"
"들어왔을때","1"
"멈췄던","2"
"부분에서","8"
"시작하지","1"
"않고","145"
"엉뚱한","4"
"화면에서부터","2"
"재시작","24"
"되는","73"
"경우가","75"
"최근들어","16"
"많이","494"
"생기네요.","3"
"지우고","126"
"깔아도","191"
"그러는데","21"
"광고도","9"
"없고","268"
"재미있어요","27"
"많은","145"
"시리즈가","32"
"있으니깐","3"
"좋은데요?","3"
"너","19"
"무","9"
"좋아염","2"
"넷플릭스여","1"
"영원하라","1"
"제작","5"
"규정이나","1"
"의무인건지","1"
"장르나","1"
"스토리에","1"
"어색할","1"
"정도로","28"
"불필요한","1"
"동성애를","1"
"쑤셔넣는","1"
"거","157"
"역겹다.그리고","1"
"오프닝","33"
"건너뛰기를","2"
"옵션으로","4"
"장난?","2"
"청각장애인용","2"
"자막좀","22"
"끌","3"
"영화보는데","5"
"안되요.","70"
"한국인이","2"
"청각장애인이","1"
"아니잖아요?","2"
"컴으로","3"
"들어가지지","22"
"디바이스","106"
"오류가","373"
"뜨네여","5"
"한글버젼은","1"
"NUMBERBLOCKS가","1"
"없네요.","119"
"미국버젼은","1"
"이","365"
"프로그램이","38"
"넘버블럭스","1"
"우리도","1"
"보게해주세요","6"
"한국어도","3"
"음성지원좀","1"
"일본은","3"
"해주면서","2"
"한국은","11"
"지원안해줌?","1"
"일일이","20"
"보기","116"
"눈","10"
"아파요","4"
"왜이래요?","18"
"검은배경없애주세요","1"
"이런","230"
"식으로","9"
"바뀡","1"
"줄","41"
"알았으면","6"
"안했을텐데","2"
"법대로","1"
"사랑하라","1"
"나루투","1"
"보루토와","1"
"블랙","7"
"클로버와","1"
"합작을","1"
"넷플에서","14"
"얼마나","27"
"좋을까","1"
"좋네","4"
"요","26"
"안하냐?","1"
"닫은상태에서","1"
"재생이","340"
"멈추거나","13"
"꺼지거나","5"
"합니다","89"
"이상해졋네요","1"
"재밌는","51"
"드라마와","17"
"영화가","273"
"있어서","238"
"기묘한","7"
"이야기","15"
"땜에","9"
"해지","75"
"못하고","110"
"있슴","1"
"스띵은","1"
"시즌","123"
"10까지","1"
"내달라","1"
"영원히","6"
"끝나면","11"
"각","8"
"검정","18"
