"후회/NNG","11"
"재가/NNG","1"
"조정/NNG","32"
"모르/VV","80"
"더빙/NNG","109"
"판/NNG","18"
"어띠/VV","1"
"언니/NNG","3"
"구박/NNG","1"
"날리/VV","9"
"병진/NNG","1"
"ㄴ다고/ECE","42"
"첨/NNG","11"
"다고/EFN","61"
"15/NR","6"
"일/NNM","44"
"위/NNG","22"
"표시/NNG","17"
"랑/JC","42"
"에피소드/NNG","9"
"스/VV","59"
"아쉽/VA","65"
"프로필/NNG","22"
"틈/NNG","3"
"나/VV","59"
"42/NR","2"
"멀쩡/XR","4"
"하/XSA","221"
"인터넷/NNG","27"
"연결/NNG","68"
"그리고/MAC","27"
"다운로드/NNG","69"
"뭐하/VV","22"
"아예/MAG","41"
"틀어지/VV","3"
"화/NNG","18"
"글/NNG","25"
"내/VV","71"
"이렇/VA","43"
"상태/NNG","35"
"엉망/NNG","27"
"라니/EFQ","6"
"실망/NNG","32"
"하루/NNG","22"
"이틀/NNG","6"
"아니/VV","91"
"생각/NNG","91"
"용/NNG","10"
"프리미엄/NNG","2"
"고민/NNG","8"
"중인/NNG","35"
"불/VV","5"
"ㄴ들데/ECE","4"
"지르/VV","2"
"시리즈/NNG","77"
"일부/NNG","13"
"업로드/NNG","12"
"경우/NNG","37"
"라도/JX","10"
"업데이트/NNG","80"
"드리/VV","44"
"예/NNG","16"
"1/NR","215"
"기가/NNG","7"
"기/NNM","2"
"거나/JX","4"
"아니/VCN","97"
"그/MDT","89"
"반대/NNG","2"
"전/MDT","1"
"회/NNB","10"
"차/NNG","43"
"플레이어/NNG","42"
"아쉬움/NNG","7"
"돈만/NNG","5"
"쓰레기/NNG","56"
"파/VV","2"
"켜/NNG","3"
"데이터/NNG","25"
"무엇/NNG","42"
"평가/NNG","13"
"별/NNG","63"
"개/NNG","56"
"이새/NNG","1"
"끼들/MAG","2"
"먹/NNG","1"
"튀하/VV","1"
"라스/UN","1"
"콘텐츠/NNG","109"
"툭하면/MAG","4"
"스트리밍/NNG","36"
"저장/NNG","62"
"거지/NNG","26"
"분/NR","5"
"명/NNM","9"
"TV/OL","49"
"나/NP","83"
"PC/OL","38"
"이용/NNG","64"
"유저/NNG","10"
"태블릿/NNG","25"
"이나/JC","40"
"스마트/NNP","23"
"상당/NNG","1"
"터/NNB","29"
"ㄴ데/ECE","191"
"따위/NNB","8"
"운영/NNG","10"
"바/NNB","3"
"그냥/MAG","93"
"서비스/NNG","100"
"종료/NNG","12"
"종일/NNG","7"
"돌아가/VV","9"
"하이/NNG","8"
"호/NNG","6"
"일곱/NR","6"
"난쟁이/NNG","6"
"내주/VV","5"
"만약/NNG","7"
"IF/OL","2"
"안/VV","6"
"나쁘/VA","10"
"친구/NNG","12"
"소문내/VV","1"
"몇/MDT","91"
"지/ECS","27"
"를/JX","28"
"갤럭시/NNG","75"
"노트/NNG","15"
"9/NR","9"
"스파이/NNG","32"
"매/VV","15"
"한국어/NNG","75"
"싱크/NNG","41"
"관리/NNG","17"
"UTV/OL","1"
"튕기/VV","24"
"개판/NNG","34"
"싫/VA","18"
"소리/NNG","46"
"사람/NNG","75"
"알아듣/VV","2"
"화질/NNG","103"
"명확/XR","3"
"라서/ECD","6"
"참/VV","13"
"정기/NNG","25"
"취소/NNG","92"
"만/NNB","23"
"OTT/OL","85"
"이라/JX","4"
"지/NNB","18"
"연휴/NNG","1"
"라/NNG","51"
"예정/NNG","16"
"인터페이스/NNG","26"
"구림/NNG","28"
"지가/NNG","13"
"주시/NNG","5"
"세요/NNP","4"
"시즌/NNG","74"
"쪽/NNB","5"
"신경/NNG","25"
"아/VV","75"
"짜증/NNG","17"
"뭛/UN","1"
"든지/ECE","3"
"번/NNM","24"
"이상/NNG","82"
"캐시/NNG","7"
"은/JKS","67"
"외/VV","6"
"만하/XSA","18"
"아무것/NNG","13"
"음/IC","12"
"구나/EFI","4"
"였/EPT","15"
"ㄹ게요/EFN","12"
"넣/VV","60"
"막/MAG","8"
"힘들/VA","34"
"어렵/VA","28"
"노/VV","13"
"손해/NNG","6"
"멤버쉽/NNG","13"
"낳/VV","13"
"이용권/NNG","6"
"해지/NNG","58"
"최신/NNG","15"
"오르/VV","74"
"유도/NNG","7"
"화나/VV","4"
"탈퇴/NNG","19"
"킹/NNG","7"
"디/NNG","20"
"즈/UN","11"
"절대/NNG","15"
"걸리/VV","56"
"면서/ECE","72"
"지게/NNG","1"
"다/NNG","8"
"거나/ECE","25"
"와이파이/NNG","23"
"해보래/UN","1"
"모든/MDT","24"
"해보/VV","34"
"알라딘/NNG","2"
"을/NNG","5"
"언어/NNG","17"
"가관/NNG","3"
"가/NNG","11"
"인지도/NNG","3"
"이유/NNG","32"
"최고/NNG","30"
"캐스트/NNG","39"
"아이콘/NNG","3"
"다가/ECD","119"
"가족/NNG","16"
"함께/MAG","9"
"번역/NNG","164"
"욕/NNG","7"
"쉐/VV","1"
"링/NNG","10"
"년/NNM","70"
"배/NNG","42"
"속/NNG","40"
"전무/NNG","2"
"폰트/NNG","12"
"등/NNB","68"
"습니까/EFQ","15"
"내내/MAG","3"
"행복/NNG","7"
"전반적/NNG","6"
"UI/OL","58"
"최악/NNG","88"
"메뉴/NNG","9"
"네비게이션/NNG","4"
"환경/NNG","14"
"설정/NNG","212"
"실종/NNG","1"
"글꼴/NNG","3"
"배경/NNG","27"
"그림자/NNG","2"
"한마디/NNG","1"
"너무너무/MAG","12"
"불친절/NNG","5"
"최소한/NNG","9"
"벤치마킹/NNG","4"
"하나/NR","55"
"끊임없이/MAG","2"
"시도/NNG","15"
"계좌/NNG","2"
"연락/NNG","8"
"니까/ECD","35"
"추석/NNG","1"
"전날/NNG","2"
"라고/ECD","16"
"일하/VV","2"
"계산/NNG","1"
"3200/NR","1"
"날르/VV","1"
"감/NNG","6"
